x,z,level,in_memory,status,full_status,accessible_ready,ticking_ready,entity_ticking_ready,ticket,spawning,entity_count,block_entity_count
-32,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-25,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-24,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-30,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-29,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-23,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-22,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-28,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-27,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-21,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-20,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-26,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-25,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-19,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-18,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-24,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-23,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-17,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-16,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-22,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-21,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-15,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-14,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-20,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-19,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-13,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-12,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-18,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-17,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-11,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-10,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-16,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-15,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-9,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-8,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-14,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-13,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-7,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-6,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-12,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-11,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-5,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-4,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-10,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-9,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-3,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-2,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-8,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-7,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-1,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,0,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-6,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-5,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,1,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,2,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-4,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-3,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,3,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,4,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,5,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,6,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
0,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,7,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,8,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
3,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,9,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-36,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-35,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-30,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-29,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-28,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-27,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-26,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-25,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-24,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-23,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-22,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-21,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-20,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-19,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-18,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-17,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-16,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-15,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-14,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-13,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-12,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-11,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-10,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-9,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-8,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-7,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-6,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-5,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-4,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-3,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
0,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,10,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
3,10,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
4,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
4,10,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-31,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-30,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-29,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-28,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-27,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-26,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-25,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-24,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-23,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-22,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-21,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-20,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-18,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-17,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-16,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-15,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-14,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-13,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-12,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-10,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-9,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-8,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-7,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-6,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-5,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-4,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-3,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-2,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,-1,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,0,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,1,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,2,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,3,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,4,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,5,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,6,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,7,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,8,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,9,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
5,10,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-32,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-31,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-36,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-30,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-29,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-35,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-28,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-27,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-26,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-25,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-30,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-24,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-23,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-29,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-28,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-22,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-21,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-27,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-26,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-20,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-19,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-25,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-24,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-18,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-17,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-23,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-22,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-16,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-15,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-21,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-20,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-14,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-13,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-19,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-18,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-12,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-11,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-17,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-16,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-10,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-9,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-15,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-14,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-8,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-7,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-13,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-12,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-6,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-5,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-11,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-10,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-4,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-3,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-9,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-8,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-2,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,-1,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-7,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-6,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,0,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,1,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-5,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-4,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,2,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,3,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-3,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,4,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,5,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
0,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,6,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,7,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,8,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,9,41,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
3,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
4,-33,44,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,10,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-38,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-37,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-36,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-35,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-30,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-29,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-28,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-27,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-26,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-25,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-24,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-23,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-22,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-21,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-20,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-19,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-18,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-17,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-16,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-15,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-14,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-13,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-12,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-11,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-10,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-9,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-8,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-7,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-6,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-5,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-4,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-3,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
0,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
